pair_key,timecol,week,friendship,previous_weight,lost_con,lockdown
1 10,4,2019-09-22T00:00:00Z,0.24,0.4,FALSE,FALSE
1 10,5,2019-09-29T00:00:00Z,0.24,0.21000000000000002,FALSE,FALSE
1 10,6,2019-10-06T00:00:00Z,0.6,0.30000000000000004,FALSE,FALSE
1 10,7,2019-10-13T00:00:00Z,0.12,0.30000000000000004,TRUE,FALSE
1 10,8,2019-10-20T00:00:00Z,0.24,0.30000000000000004,FALSE,FALSE
1 10,9,2019-10-27T00:00:00Z,0.72,0.42000000000000004,FALSE,FALSE
1 10,10,2019-11-03T00:00:00Z,1.08,0.54,FALSE,FALSE
1 10,11,2019-11-10T00:00:00Z,0.12,0.54,TRUE,FALSE
1 10,12,2019-11-17T00:00:00Z,0.12,0.51,TRUE,FALSE
1 10,13,2019-11-24T00:00:00Z,2.08,0.8500000000000001,FALSE,FALSE
1 10,14,2019-12-01T00:00:00Z,0.12,0.6100000000000001,TRUE,FALSE
1 10,15,2019-12-08T00:00:00Z,0.24,0.64,TRUE,FALSE
1 10,16,2019-12-15T00:00:00Z,0.6,0.76,FALSE,FALSE
1 10,17,2019-12-22T00:00:00Z,0.24,0.30000000000000004,FALSE,FALSE
1 10,18,2019-12-29T00:00:00Z,0.24,0.33,FALSE,FALSE
1 10,19,2020-01-05T00:00:00Z,0.12,0.30000000000000004,TRUE,FALSE
1 10,20,2020-01-12T00:00:00Z,0.12,0.18000000000000002,FALSE,FALSE
1 10,21,2020-02-02T00:00:00Z,2.6666666666666665,0.7866666666666667,FALSE,FALSE
1 10,22,2020-02-09T00:00:00Z,0.36,0.8166666666666667,TRUE,FALSE
1 10,23,2020-02-16T00:00:00Z,0.32,0.8666666666666667,TRUE,FALSE
1 10,24,2020-02-23T00:00:00Z,0.24,0.8966666666666667,TRUE,FALSE
1 10,25,2020-03-01T00:00:00Z,0,0.2300000000000001,TRUE,FALSE
1 10,26,2020-03-08T00:00:00Z,0,0.14000000000000007,TRUE,FALSE
1 10,27,2020-03-15T00:00:00Z,0,0.06000000000000008,TRUE,TRUE
1 10,28,2020-03-22T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,29,2020-03-29T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,30,2020-04-05T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,31,2020-04-12T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,32,2020-04-19T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,33,2020-04-26T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,34,2020-05-03T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,35,2020-05-10T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,36,2020-05-17T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,37,2020-05-24T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,38,2020-05-31T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,39,2020-06-07T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,40,2020-06-14T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,41,2020-06-21T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,42,2020-06-28T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,43,2020-07-05T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,44,2020-07-12T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,45,2020-07-19T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,46,2020-07-26T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,47,2020-08-02T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,48,2020-08-09T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,49,2020-08-16T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,50,2020-08-23T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,51,2020-08-30T00:00:00Z,0,8.326672684688674e-17,FALSE,FALSE
1 10,52,2020-09-06T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,53,2020-09-13T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,54,2020-09-20T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,55,2020-09-27T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,56,2020-10-04T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,57,2020-10-11T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,58,2020-10-18T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,59,2020-10-25T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,60,2020-11-01T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,61,2020-11-08T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,62,2020-11-15T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,63,2020-11-22T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,64,2020-11-29T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,65,2020-12-06T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,66,2020-12-13T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,67,2020-12-20T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 10,68,2020-12-27T00:00:00Z,0,8.326672684688674e-17,FALSE,TRUE
1 11,4,2019-09-22T00:00:00Z,0.24,0.27,FALSE,FALSE
1 11,5,2019-09-29T00:00:00Z,0.36,0.21000000000000002,FALSE,FALSE
1 11,6,2019-10-06T00:00:00Z,0.6,0.33,FALSE,FALSE
1 11,7,2019-10-13T00:00:00Z,0.12,0.33,TRUE,FALSE
1 11,8,2019-10-20T00:00:00Z,0.48,0.39,FALSE,FALSE
1 11,9,2019-10-27T00:00:00Z,0.24,0.36,FALSE,FALSE
1 11,10,2019-11-03T00:00:00Z,0.6,0.36,FALSE,FALSE
1 11,11,2019-11-10T00:00:00Z,0.96,0.5700000000000001,FALSE,FALSE
1 11,12,2019-11-17T00:00:00Z,0.12,0.48,TRUE,FALSE
1 11,13,2019-11-24T00:00:00Z,0.36,0.51,FALSE,FALSE
1 11,14,2019-12-01T00:00:00Z,1.08,0.63,FALSE,FALSE
1 11,15,2019-12-08T00:00:00Z,0.12,0.42000000000000004,TRUE,FALSE
1 11,16,2019-12-15T00:00:00Z,0.36,0.48000000000000004,FALSE,FALSE
1 11,17,2019-12-22T00:00:00Z,0.24,0.45000000000000007,FALSE,FALSE
1 11,18,2019-12-29T00:00:00Z,0.12,0.21000000000000002,FALSE,FALSE
1 11,19,2020-01-05T00:00:00Z,0.12,0.21000000000000002,FALSE,FALSE
1 11,20,2020-01-12T00:00:00Z,7.666666666666666,2.0366666666666666,FALSE,FALSE
1 11,21,2020-02-02T00:00:00Z,0.32,2.0566666666666666,TRUE,FALSE
1 11,22,2020-02-09T00:00:00Z,0.08,2.0466666666666664,TRUE,FALSE
1 11,23,2020-02-16T00:00:00Z,0.16,2.0566666666666666,TRUE,FALSE
1 11,24,2020-02-23T00:00:00Z,0,0.13999999999999996,TRUE,FALSE
1 11,25,2020-03-01T00:00:00Z,0,0.05999999999999994,TRUE,FALSE
1 11,26,2020-03-08T00:00:00Z,0,0.039999999999999945,TRUE,FALSE
1 11,27,2020-03-15T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,28,2020-03-22T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,29,2020-03-29T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,30,2020-04-05T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,31,2020-04-12T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,32,2020-04-19T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,33,2020-04-26T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,34,2020-05-03T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,35,2020-05-10T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,36,2020-05-17T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,37,2020-05-24T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,38,2020-05-31T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,39,2020-06-07T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,40,2020-06-14T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,41,2020-06-21T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,42,2020-06-28T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,43,2020-07-05T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,44,2020-07-12T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,45,2020-07-19T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,46,2020-07-26T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,47,2020-08-02T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,48,2020-08-09T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,49,2020-08-16T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,50,2020-08-23T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,51,2020-08-30T00:00:00Z,0,-5.551115123125783e-17,FALSE,FALSE
1 11,52,2020-09-06T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,53,2020-09-13T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,54,2020-09-20T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,55,2020-09-27T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,56,2020-10-04T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,57,2020-10-11T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,58,2020-10-18T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,59,2020-10-25T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,60,2020-11-01T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,61,2020-11-08T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,62,2020-11-15T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,63,2020-11-22T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,64,2020-11-29T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,65,2020-12-06T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,66,2020-12-13T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,67,2020-12-20T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 11,68,2020-12-27T00:00:00Z,0,-5.551115123125783e-17,FALSE,TRUE
1 12,4,2019-09-22T00:00:00Z,0.6,0.32999999999999996,FALSE,FALSE
1 12,5,2019-09-29T00:00:00Z,0.12,0.32999999999999996,TRUE,FALSE
1 12,6,2019-10-06T00:00:00Z,0.24,0.29999999999999993,FALSE,FALSE
1 12,7,2019-10-13T00:00:00Z,0.48,0.36,FALSE,FALSE
1 12,8,2019-10-20T00:00:00Z,1.44,0.57,FALSE,FALSE
1 12,9,2019-10-27T00:00:00Z,0.12,0.57,TRUE,FALSE
1 12,10,2019-11-03T00:00:00Z,0.12,0.5399999999999999,TRUE,FALSE
1 12,11,2019-11-10T00:00:00Z,1.08,0.69,FALSE,FALSE
1 12,12,2019-11-17T00:00:00Z,1.12,0.61,FALSE,FALSE
1 12,13,2019-11-24T00:00:00Z,0.24,0.64,TRUE,FALSE
1 12,14,2019-12-01T00:00:00Z,0.36,0.7,FALSE,FALSE
1 12,15,2019-12-08T00:00:00Z,0.24,0.49,TRUE,FALSE
1 12,16,2019-12-15T00:00:00Z,0.12,0.24,FALSE,FALSE
1 12,17,2019-12-22T00:00:00Z,0.48,0.3,FALSE,FALSE
1 12,18,2019-12-29T00:00:00Z,3,0.96,FALSE,FALSE
1 12,19,2020-01-05T00:00:00Z,1.3333333333333333,1.2333333333333334,FALSE,FALSE
1 12,20,2020-01-12T00:00:00Z,0.32,1.2833333333333334,TRUE,FALSE
1 12,21,2020-02-02T00:00:00Z,0.32,1.2433333333333334,TRUE,FALSE
1 12,22,2020-02-09T00:00:00Z,3.333333333333333,1.3266666666666667,FALSE,FALSE
1 12,23,2020-02-16T00:00:00Z,0,0.9933333333333333,TRUE,FALSE
1 12,24,2020-02-23T00:00:00Z,0,0.9133333333333333,TRUE,FALSE
1 12,25,2020-03-01T00:00:00Z,0,0.8333333333333333,TRUE,FALSE
1 12,26,2020-03-08T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,27,2020-03-15T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,28,2020-03-22T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,29,2020-03-29T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,30,2020-04-05T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,31,2020-04-12T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,32,2020-04-19T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,33,2020-04-26T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,34,2020-05-03T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,35,2020-05-10T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,36,2020-05-17T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,37,2020-05-24T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,38,2020-05-31T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,39,2020-06-07T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,40,2020-06-14T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,41,2020-06-21T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,42,2020-06-28T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,43,2020-07-05T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,44,2020-07-12T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,45,2020-07-19T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,46,2020-07-26T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,47,2020-08-02T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,48,2020-08-09T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,49,2020-08-16T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,50,2020-08-23T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,51,2020-08-30T00:00:00Z,0,2.7755575615628914e-17,FALSE,FALSE
1 12,52,2020-09-06T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,53,2020-09-13T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,54,2020-09-20T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,55,2020-09-27T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,56,2020-10-04T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,57,2020-10-11T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,58,2020-10-18T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,59,2020-10-25T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,60,2020-11-01T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,61,2020-11-08T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,62,2020-11-15T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,63,2020-11-22T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,64,2020-11-29T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,65,2020-12-06T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,66,2020-12-13T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,67,2020-12-20T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 12,68,2020-12-27T00:00:00Z,0,2.7755575615628914e-17,FALSE,TRUE
1 13,4,2019-09-22T00:00:00Z,0.24,0.39,FALSE,FALSE
1 13,5,2019-09-29T00:00:00Z,0.6,0.51,FALSE,FALSE
1 13,6,2019-10-06T00:00:00Z,0.12,0.39,TRUE,FALSE
1 13,7,2019-10-13T00:00:00Z,16.48,4.36,FALSE,FALSE
1 13,8,2019-10-20T00:00:00Z,2.4,4.9,TRUE,FALSE
1 13,9,2019-10-27T00:00:00Z,1.2,5.05,TRUE,FALSE
1 13,10,2019-11-03T00:00:00Z,0.12,5.05,TRUE,FALSE
1 13,11,2019-11-10T00:00:00Z,0.12,0.9600000000000004,TRUE,FALSE
1 13,12,2019-11-17T00:00:00Z,1.08,0.6300000000000004,FALSE,FALSE
1 13,13,2019-11-24T00:00:00Z,0.12,0.36000000000000043,TRUE,FALSE
1 13,14,2019-12-01T00:00:00Z,0.36,0.4200000000000004,FALSE,FALSE
1 13,15,2019-12-08T00:00:00Z,0.12,0.4200000000000004,TRUE,FALSE
1 13,16,2019-12-15T00:00:00Z,0.36,0.24000000000000038,FALSE,FALSE
1 13,17,2019-12-22T00:00:00Z,0.24,0.27000000000000035,FALSE,FALSE
1 13,18,2019-12-29T00:00:00Z,0.36,0.27000000000000035,FALSE,FALSE
1 13,19,2020-01-05T00:00:00Z,0.12,0.27000000000000035,TRUE,FALSE
1 13,20,2020-01-12T00:00:00Z,0.72,0.3600000000000004,FALSE,FALSE
1 13,21,2020-02-02T00:00:00Z,0.6,0.4500000000000004,FALSE,FALSE
1 13,22,2020-02-09T00:00:00Z,3.6666666666666665,1.276666666666667,FALSE,FALSE
1 13,23,2020-02-16T00:00:00Z,1.48,1.616666666666667,FALSE,FALSE
1 13,24,2020-02-23T00:00:00Z,0.08,1.456666666666667,TRUE,FALSE
1 13,25,2020-03-01T00:00:00Z,0.24,1.366666666666667,TRUE,FALSE
1 13,26,2020-03-08T00:00:00Z,0.16,0.49000000000000044,TRUE,FALSE
1 13,27,2020-03-15T00:00:00Z,0.08,0.14000000000000043,FALSE,TRUE
1 13,28,2020-03-22T00:00:00Z,93,23.37,FALSE,TRUE
1 13,29,2020-03-29T00:00:00Z,0,23.310000000000002,TRUE,TRUE
1 13,30,2020-04-05T00:00:00Z,0,23.27,TRUE,TRUE
1 13,31,2020-04-12T00:00:00Z,0,23.25,TRUE,TRUE
1 13,32,2020-04-19T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,33,2020-04-26T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,34,2020-05-03T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,35,2020-05-10T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,36,2020-05-17T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,37,2020-05-24T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,38,2020-05-31T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,39,2020-06-07T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,40,2020-06-14T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,41,2020-06-21T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,42,2020-06-28T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,43,2020-07-05T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,44,2020-07-12T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,45,2020-07-19T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,46,2020-07-26T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,47,2020-08-02T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,48,2020-08-09T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,49,2020-08-16T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,50,2020-08-23T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,51,2020-08-30T00:00:00Z,0,8.569533971325427e-16,FALSE,FALSE
1 13,52,2020-09-06T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,53,2020-09-13T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,54,2020-09-20T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,55,2020-09-27T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,56,2020-10-04T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,57,2020-10-11T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,58,2020-10-18T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,59,2020-10-25T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,60,2020-11-01T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,61,2020-11-08T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,62,2020-11-15T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,63,2020-11-22T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,64,2020-11-29T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,65,2020-12-06T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,66,2020-12-13T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,67,2020-12-20T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 13,68,2020-12-27T00:00:00Z,0,8.569533971325427e-16,FALSE,TRUE
1 14,4,2019-09-22T00:00:00Z,0.24,0.44999999999999996,FALSE,FALSE
1 14,5,2019-09-29T00:00:00Z,0.12,0.17999999999999994,FALSE,FALSE
1 14,6,2019-10-06T00:00:00Z,0.6,0.29999999999999993,FALSE,FALSE
1 14,7,2019-10-13T00:00:00Z,0.12,0.2699999999999999,TRUE,FALSE
1 14,8,2019-10-20T00:00:00Z,0.12,0.23999999999999994,FALSE,FALSE
1 14,9,2019-10-27T00:00:00Z,0.24,0.2699999999999999,FALSE,FALSE
1 14,10,2019-11-03T00:00:00Z,0.48,0.23999999999999994,FALSE,FALSE
1 14,11,2019-11-10T00:00:00Z,1.2,0.51,FALSE,FALSE
1 14,12,2019-11-17T00:00:00Z,0.12,0.51,TRUE,FALSE
1 14,13,2019-11-24T00:00:00Z,0.12,0.48,TRUE,FALSE
1 14,14,2019-12-01T00:00:00Z,1.2000000000000002,0.66,FALSE,FALSE
1 14,15,2019-12-08T00:00:00Z,0.12,0.39,TRUE,FALSE
1 14,16,2019-12-15T00:00:00Z,0.12,0.39,TRUE,FALSE
1 14,17,2019-12-22T00:00:00Z,1.48,0.73,FALSE,FALSE
1 14,18,2019-12-29T00:00:00Z,0.24,0.4899999999999999,TRUE,FALSE
1 14,19,2020-01-05T00:00:00Z,0.12,0.4899999999999999,TRUE,FALSE
1 14,20,2020-01-12T00:00:00Z,1.12,0.7399999999999999,FALSE,FALSE
1 14,21,2020-02-02T00:00:00Z,0.36,0.45999999999999985,FALSE,FALSE
1 14,22,2020-02-09T00:00:00Z,0.36,0.4899999999999999,FALSE,FALSE
1 14,23,2020-02-16T00:00:00Z,91,23.209999999999997,FALSE,FALSE
1 14,24,2020-02-23T00:00:00Z,0.4,23.029999999999998,TRUE,FALSE
1 14,25,2020-03-01T00:00:00Z,0.4,23.04,TRUE,FALSE
1 14,26,2020-03-08T00:00:00Z,0.16,22.99,TRUE,FALSE
1 14,27,2020-03-15T00:00:00Z,0.16,0.27999999999999786,FALSE,TRUE
1 14,28,2020-03-22T00:00:00Z,0.16,0.21999999999999786,FALSE,TRUE
1 14,29,2020-03-29T00:00:00Z,0.16,0.15999999999999787,FALSE,TRUE
1 14,30,2020-04-05T00:00:00Z,0,0.11999999999999787,TRUE,TRUE
1 14,31,2020-04-12T00:00:00Z,0,0.07999999999999788,TRUE,TRUE
1 14,32,2020-04-19T00:00:00Z,0,0.03999999999999787,TRUE,TRUE
1 14,33,2020-04-26T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,34,2020-05-03T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,35,2020-05-10T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,36,2020-05-17T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,37,2020-05-24T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,38,2020-05-31T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,39,2020-06-07T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,40,2020-06-14T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,41,2020-06-21T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,42,2020-06-28T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,43,2020-07-05T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,44,2020-07-12T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,45,2020-07-19T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,46,2020-07-26T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,47,2020-08-02T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,48,2020-08-09T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,49,2020-08-16T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,50,2020-08-23T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,51,2020-08-30T00:00:00Z,0,-2.130240428499519e-15,FALSE,FALSE
1 14,52,2020-09-06T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,53,2020-09-13T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,54,2020-09-20T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,55,2020-09-27T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,56,2020-10-04T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,57,2020-10-11T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,58,2020-10-18T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,59,2020-10-25T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,60,2020-11-01T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,61,2020-11-08T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,62,2020-11-15T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
1 14,63,2020-11-22T00:00:00Z,0,-2.130240428499519e-15,FALSE,TRUE
