name,date,centrality_degreein,pagerank,eigenvector_centrality,hub_centrality,subgraph,clustering_coef,unit
242,2020-01-01,21813,0.047194234057089036,0.475179817316712,0.47517981731695585,Inf,1,year
89,2020-01-01,26126,0.05422215606872429,0.6263385270675017,0.6263385270679812,Inf,1,year
34,2020-01-01,34559,0.06891312025759017,1,1,Inf,1,year
207,2020-01-01,14898,0.03272677648267464,0.4072030208219154,0.40720302082234305,Inf,1,year
235,2020-01-01,10027,0.023911233622599986,0.256530158196668,0.2565301581968402,Inf,1,year
270,2020-01-01,13180,0.030284908802653505,0.34292493571292815,0.3429249357131809,Inf,1,year
94,2020-01-01,25731,0.05321173002035853,0.6208802846497716,0.6208802846499065,Inf,1,year
159,2020-01-01,20131,0.04257137304324259,0.5236502679925784,0.5236502679928684,Inf,1,year
233,2020-01-01,14991,0.03396849426999392,0.32090159478000296,0.3209015947802659,Inf,1,year
9,2020-01-01,12960,0.030611216717740485,0.25672647815385485,0.25672647815410504,Inf,1,year
153,2020-01-01,20315,0.04394016784216609,0.455498170570174,0.4554981705704489,Inf,1,year
151,2020-01-01,7933,0.020433605675294977,0.1812523241965466,0.18125232419667886,Inf,1,year
149,2020-01-01,11099,0.0266230624101362,0.23809755279209366,0.23809755279228703,Inf,1,year
31,2020-01-01,11153,0.02645198666444791,0.2599748267192284,0.2599748267194176,Inf,1,year
69,2020-01-01,20014,0.04303158764285574,0.44146542972954533,0.4414654297299855,Inf,1,year
1,2020-01-01,10817,0.025583514109555082,0.2679081998373481,0.2679081998375449,Inf,1,year
86,2020-01-01,20525,0.04224140955411069,0.7408491202974617,0.7408491202976258,Inf,1,year
181,2020-01-01,22264,0.045359762408608256,0.8021092118799611,0.8021092118802827,Inf,1,year
278,2020-01-01,22459,0.04848690407210666,0.5097546947875776,0.5097546947878421,Inf,1,year
262,2020-01-01,10004,0.02446414473097945,0.22392733460712985,0.2239273346073081,Inf,1,year
142,2020-01-01,11177,0.026797517569998645,0.22741649016610876,0.22741649016626142,Inf,1,year
229,2020-01-01,11637,0.02786168179285727,0.24194114856969953,0.241941148569896,Inf,1,year
188,2020-01-01,17522,0.03864926184447624,0.38839342756403766,0.38839342756423134,Inf,1,year
70,2020-01-01,13933,0.032662268098798505,0.26815211705049535,0.26815211705071174,Inf,1,year
161,2020-01-01,3433,0.011907029650572918,0.07173482469457003,0.0717348246946265,Inf,1,year
41,2020-01-01,16001,0.035243790752133096,0.3636794763778951,0.36367947637805037,Inf,1,year
154,2020-01-01,12728,0.03008320993412511,0.253126274630652,0.25312627463081555,Inf,1,year
108,2020-01-01,14892,0.032563851904110055,0.4197721879226586,0.419772187923057,Inf,1,year
89,2021-01-01,7404,0.04448686353424905,0.4468142841055841,0.4468142841056381,Inf,0.9808414725770098,year
229,2021-01-01,5546,0.03422991777076262,0.1408182599914924,0.14081825999150904,Inf,0.9808414725770098,year
159,2021-01-01,6400,0.03920324370953661,0.38546404022404107,0.3854640402240843,Inf,0.9808414725770098,year
188,2021-01-01,3732,0.027389918330033496,0.08764187646286127,0.08764187646287515,Inf,0.9808414725770098,year
94,2021-01-01,11923,0.06929169524794974,1,1,Inf,0.9808414725770098,year
242,2021-01-01,9047,0.0540297139147215,0.21801485644116125,0.21801485644118973,Inf,0.9808414725770098,year
86,2021-01-01,7448,0.04224093325313032,0.22712107892398534,0.2271210789240789,Inf,0.9808414725770098,year
207,2021-01-01,5054,0.03144442158528394,0.34898392820859314,0.348983928208608,Inf,0.9808414725770098,year
262,2021-01-01,4251,0.030498957860677016,0.06464038438181502,0.06464038438183763,Inf,0.9808414725770098,year
31,2021-01-01,4046,0.028459891041003996,0.06536369251338982,0.06536369251341098,Inf,0.9808414725770098,year
153,2021-01-01,7306,0.04427160650719169,0.17372202175528353,0.17372202175534104,Inf,0.9808414725770098,year
1,2021-01-01,2857,0.021202078929201996,0.055961460753179454,0.055961460753192145,Inf,0.9808414725770098,year
34,2021-01-01,10665,0.06028941349601541,0.2600087397695467,0.26000873976958133,Inf,0.9808414725770098,year
181,2021-01-01,5943,0.03443850642779538,0.1907216963726035,0.1907216963726355,Inf,0.9808414725770098,year
278,2021-01-01,5301,0.03497618736728587,0.11500292330348164,0.11500292330350644,Inf,0.9808414725770098,year
69,2021-01-01,7852,0.04570910396580395,0.19569696193238362,0.1956969619324483,Inf,0.9808414725770098,year
233,2021-01-01,2452,0.020087089125534585,0.04428475716034509,0.04428475716035888,Inf,0.9808414725770098,year
149,2021-01-01,1736,0.015371081799599829,0.03550362360047103,0.03550362360047697,Inf,0.9808414725770098,year
151,2021-01-01,2960,0.0225181096914806,0.046417365057413854,0.04641736505743061,Inf,0.9808414725770098,year
154,2021-01-01,7784,0.05036572819209598,0.11016752350207053,0.11016752350210329,Inf,0.9808414725770098,year
70,2021-01-01,6336,0.04219898453035453,0.08596050759105328,0.08596050759109479,Inf,0.9808414725770098,year
270,2021-01-01,4571,0.030353281400138116,0.09577359033963348,0.095773590339665,Inf,0.9808414725770098,year
9,2021-01-01,3853,0.0247055441727519,0.0992380560611837,0.0992380560611701,Inf,0.9808414725770098,year
41,2021-01-01,8532,0.04939311829134018,0.18775763799944914,0.1877576379993519,Inf,0.9808414725770098,year
235,2021-01-01,5263,0.032712503924242645,0.1309787936222275,0.13097879362223983,Inf,0.9808414725770098,year
108,2021-01-01,7160,0.04404864289214177,0.8715109043397333,0.8715109043398495,Inf,0.9808414725770098,year
142,2021-01-01,2732,0.02066472683917121,0.04792391779106068,0.047923917791073654,Inf,0.9808414725770098,year
161,2021-01-01,12,0.005418736200505977,0.0014477869261733049,0.0014477869261733097,Inf,0.9808414725770098,year
89,2019-09-01,1759,0.045684592833028406,0.6370417666650835,0.6370417666650677,Inf,0.9733836206896552,month
235,2019-09-01,1267,0.03395785132873878,0.5085388314493866,0.5085388314493761,Inf,0.9733836206896552,month
9,2019-09-01,1563,0.04164975399016871,0.5647404761544709,0.564740476154454,Inf,0.9733836206896552,month
270,2019-09-01,1635,0.0428765656703594,0.5996601540461699,0.5996601540461584,Inf,0.9733836206896552,month
142,2019-09-01,1369,0.0371633188440218,0.45108194593602663,0.4510819459360244,Inf,0.9733836206896552,month
181,2019-09-01,1307,0.035062215599116146,0.5014761230619125,0.5014761230619051,Inf,0.9733836206896552,month
34,2019-09-01,1773,0.04595690808250036,0.6481176250597827,0.6481176250597656,Inf,0.9733836206896552,month
149,2019-09-01,896,0.02555936163239106,0.35938175905901704,0.35938175905901404,Inf,0.9733836206896552,month
233,2019-09-01,854,0.024573424581283462,0.342606152886458,0.34260615288645524,Inf,0.9733836206896552,month
242,2019-09-01,2895,0.07203801861240047,1,1,Inf,0.9733836206896552,month
31,2019-09-01,995,0.027387502851423776,0.46396362213471154,0.46396362213470976,Inf,0.9733836206896552,month
69,2019-09-01,1880,0.0484602968233378,0.6803765215387301,0.6803765215387132,Inf,0.9733836206896552,month
151,2019-09-01,683,0.020553678834741615,0.294865214915328,0.2948652149153257,Inf,0.9733836206896552,month
262,2019-09-01,1588,0.04172657254430388,0.5805921884102381,0.5805921884102277,Inf,0.9733836206896552,month
207,2019-09-01,699,0.02093510956996919,0.29981515962792354,0.29981515962792166,Inf,0.9733836206896552,month
70,2019-09-01,1029,0.028722885823467714,0.3934729292721299,0.39347292927212135,Inf,0.9733836206896552,month
108,2019-09-01,824,0.023676675288918207,0.3558463270011901,0.3558463270011858,Inf,0.9733836206896552,month
86,2019-09-01,954,0.026808726722912193,0.3867884388539187,0.38678843885391423,Inf,0.9733836206896552,month
41,2019-09-01,1009,0.02817714886369137,0.39256285438505517,0.39256285438504696,Inf,0.9733836206896552,month
154,2019-09-01,866,0.024855370941787837,0.3453524618170393,0.34535246181703255,Inf,0.9733836206896552,month
229,2019-09-01,855,0.02464669862979511,0.3375045680453897,0.33750456804538526,Inf,0.9733836206896552,month
153,2019-09-01,2443,0.06150569821404226,0.8609392284645045,0.8609392284645103,Inf,0.9733836206896552,month
188,2019-09-01,2439,0.061213641983479526,0.9063261029596016,0.9063261029595838,Inf,0.9733836206896552,month
278,2019-09-01,2204,0.05637460752574898,0.7814821538606179,0.7814821538606179,Inf,0.9733836206896552,month
159,2019-09-01,1354,0.0361221220007529,0.5291554820495858,0.529155482049571,Inf,0.9733836206896552,month
161,2019-09-01,345,0.013175554184936518,0.13233244640012048,0.1323324464001176,Inf,0.9733836206896552,month
1,2019-09-01,896,0.025463827221724085,0.3692525578140912,0.3692525578140885,Inf,0.9733836206896552,month
94,2019-09-01,909,0.025671870800958365,0.38529578012053933,0.3852957801205379,Inf,0.9733836206896552,month
149,2019-10-01,1155,0.032664449688801035,0.2535514805168444,0.2535514805168327,Inf,0.9667670217693377,month
159,2019-10-01,1202,0.03421896895980504,0.265060085818464,0.2650600858184535,Inf,0.9667670217693377,month
181,2019-10-01,1079,0.030782221937811088,0.25005268466481606,0.25005268466480624,Inf,0.9667670217693377,month
34,2019-10-01,1921,0.051394971198239214,0.3955158610930307,0.39551586109302417,Inf,0.9667670217693377,month
41,2019-10-01,1215,0.03430610494540317,0.24075575361832519,0.24075575361831494,Inf,0.9667670217693377,month
151,2019-10-01,705,0.021785685664692106,0.17353785226555202,0.17353785226554588,Inf,0.9667670217693377,month
161,2019-10-01,203,0.01024428660119202,0.039488815862624156,0.0394888158626226,Inf,0.9667670217693377,month
142,2019-10-01,1797,0.048457193990007655,0.37155121620533466,0.3715512162053276,Inf,0.9667670217693377,month
207,2019-10-01,992,0.028786150605971415,0.22975499402665722,0.22975499402664842,Inf,0.9667670217693377,month
242,2019-10-01,2104,0.05537630279718897,0.4350040407007518,0.43500404070074034,Inf,0.9667670217693377,month
188,2019-10-01,1478,0.04005569368795258,0.3429971767687661,0.3429971767687576,Inf,0.9667670217693377,month
69,2019-10-01,1282,0.03559104156637562,0.2979011828322512,0.2979011828322394,Inf,0.9667670217693377,month
262,2019-10-01,658,0.020921124229915915,0.1571453360402922,0.15714533604028713,Inf,0.9667670217693377,month
89,2019-10-01,1231,0.0340854239884904,0.32595578238691636,0.32595578238691136,Inf,0.9667670217693377,month
31,2019-10-01,1325,0.03624206168781226,0.3090125403502176,0.3090125403502118,Inf,0.9667670217693377,month
233,2019-10-01,1333,0.03691725209462443,0.2879014689206305,0.2879014689206216,Inf,0.9667670217693377,month
235,2019-10-01,1917,0.04793332992086596,0.8195850715056651,0.8195850715056268,Inf,0.9667670217693377,month
86,2019-10-01,618,0.01992640554973845,0.15073340724467532,0.15073340724467105,Inf,0.9667670217693377,month
70,2019-10-01,1134,0.03260169456657923,0.21311335675142873,0.2131133567514216,Inf,0.9667670217693377,month
108,2019-10-01,968,0.0274657511660761,0.29851132054549445,0.29851132054548185,Inf,0.9667670217693377,month
229,2019-10-01,871,0.02600166339589551,0.18121947769993593,0.18121947769992963,Inf,0.9667670217693377,month
9,2019-10-01,1088,0.031419623472505584,0.2115639674662239,0.21156396746621314,Inf,0.9667670217693377,month
154,2019-10-01,1028,0.029935245753183747,0.20227830536661595,0.20227830536660904,Inf,0.9667670217693377,month
278,2019-10-01,1897,0.05262259138305121,0.3822445689510936,0.38224456895109027,Inf,0.9667670217693377,month
153,2019-10-01,3796,0.09403680290651086,1,1,Inf,0.9667670217693377,month
270,2019-10-01,1045,0.030975829925578208,0.23072005739801318,0.23072005739800477,Inf,0.9667670217693377,month
94,2019-10-01,1078,0.030676536560426782,0.2849921427828176,0.2849921427828056,Inf,0.9667670217693377,month
1,2019-10-01,828,0.024575591755305416,0.22820966604570977,0.22820966604570037,Inf,0.9667670217693377,month
94,2019-11-01,2498,0.06380620999822169,1,1,Inf,0.970979967514889,month
89,2019-11-01,2134,0.05614722271589153,0.7534614426119556,0.7534614426119698,Inf,0.970979967514889,month
159,2019-11-01,1227,0.03393078155392499,0.5298906528292248,0.5298906528292313,Inf,0.970979967514889,month
207,2019-11-01,920,0.02704289721946984,0.3528050608414533,0.3528050608414519,Inf,0.970979967514889,month
153,2019-11-01,1858,0.04974983514824108,0.6744875089903989,0.6744875089904162,Inf,0.970979967514889,month
34,2019-11-01,2104,0.05589089526741723,0.6872855997320141,0.687285599732018,Inf,0.970979967514889,month
242,2019-11-01,2439,0.063954754983955045,0.7919576386714514,0.791957638671465,Inf,0.970979967514889,month
86,2019-11-01,797,0.024486584470226877,0.2867760042529648,0.28677600425296246,Inf,0.970979967514889,month
278,2019-11-01,2291,0.06083015361858938,0.7390995626132215,0.7390995626132396,Inf,0.970979967514889,month
149,2019-11-01,681,0.022344857967790472,0.21331727245327323,0.2133172724532712,Inf,0.970979967514889,month
181,2019-11-01,1171,0.032889311690186863,0.4491980212232107,0.4491980212232135,Inf,0.970979967514889,month
235,2019-11-01,1124,0.031161064464144125,0.49299285024247747,0.49299285024247835,Inf,0.970979967514889,month
161,2019-11-01,510,0.017509570894763227,0.1787907418502483,0.1787907418502497,Inf,0.970979967514889,month
151,2019-11-01,537,0.01790005545663711,0.21303134760110032,0.21303134760110146,Inf,0.970979967514889,month
69,2019-11-01,1450,0.03875633941590689,0.5560899372990471,0.5560899372990542,Inf,0.970979967514889,month
142,2019-11-01,587,0.01933731846704557,0.2170975546107662,0.21709755461076882,Inf,0.970979967514889,month
233,2019-11-01,727,0.02327386695069677,0.23804320970387385,0.23804320970387238,Inf,0.970979967514889,month
31,2019-11-01,1187,0.03326369000288511,0.4546974559150661,0.454697455915056,Inf,0.970979967514889,month
154,2019-11-01,1196,0.03361513463982046,0.39688989715947565,0.39688989715947376,Inf,0.970979967514889,month
262,2019-11-01,593,0.019810653977421377,0.20288546452692377,0.20288546452692327,Inf,0.970979967514889,month
108,2019-11-01,1552,0.040149077944912355,0.8272925128944276,0.8272925128944458,Inf,0.970979967514889,month
70,2019-11-01,1077,0.030547418851445168,0.3669132189407174,0.3669132189407196,Inf,0.970979967514889,month
41,2019-11-01,1648,0.04357416518675475,0.5772099490954931,0.5772099490955297,Inf,0.970979967514889,month
9,2019-11-01,1481,0.04014939734204697,0.478613209568735,0.47861320956873077,Inf,0.970979967514889,month
229,2019-11-01,1133,0.031689422849899146,0.3906898274041201,0.3906898274041292,Inf,0.970979967514889,month
188,2019-11-01,1228,0.0341654887456973,0.4707120413104432,0.47071204131043737,Inf,0.970979967514889,month
1,2019-11-01,835,0.024860397956552593,0.35922804605357656,0.35922804605358255,Inf,0.970979967514889,month
270,2019-11-01,1003,0.029163432219456036,0.36896863060908064,0.368968630609078,Inf,0.970979967514889,month
242,2019-12-01,2321,0.04650356353510052,0.6332415386431997,0.6332415386431868,Inf,0.9589452989476119,month
235,2019-12-01,1338,0.02876770525025152,0.40180987625413916,0.4018098762541262,Inf,0.9589452989476119,month
89,2019-12-01,1674,0.0349739532516844,0.4833168718632838,0.48331687186326094,Inf,0.9589452989476119,month
94,2019-12-01,2953,0.057315459450128226,0.9243869196856567,0.9243869196856342,Inf,0.9589452989476119,month
159,2019-12-01,1190,0.026001967987583235,0.39828667475396295,0.39828667475394525,Inf,0.9589452989476119,month
34,2019-12-01,3697,0.07123048899240866,0.9999999999999999,1,Inf,0.9589452989476119,month
207,2019-12-01,623,0.01622959790485215,0.1936193580383693,0.19361935803836378,Inf,0.9589452989476119,month
233,2019-12-01,2437,0.04895818858166478,0.6401214566713934,0.640121456671367,Inf,0.9589452989476119,month
188,2019-12-01,1605,0.03345099322572923,0.47693399012855625,0.4769339901285485,Inf,0.9589452989476119,month
31,2019-12-01,1908,0.039052901271728876,0.5404153327312026,0.540415332731194,Inf,0.9589452989476119,month
181,2019-12-01,1991,0.03999769055324474,0.6535102031911176,0.6535102031910922,Inf,0.9589452989476119,month
270,2019-12-01,1585,0.03392744989845536,0.49652940077007984,0.4965294007700593,Inf,0.9589452989476119,month
149,2019-12-01,1630,0.03440823781828402,0.4331197681574001,0.4331197681573666,Inf,0.9589452989476119,month
69,2019-12-01,2427,0.046713921514566624,0.8328346221766153,0.8328346221765447,Inf,0.9589452989476119,month
154,2019-12-01,1662,0.03441571232561861,0.4503564605691529,0.45035646056911116,Inf,0.9589452989476119,month
142,2019-12-01,1339,0.029633398171772907,0.3590950782400513,0.3590950782400444,Inf,0.9589452989476119,month
278,2019-12-01,2055,0.04284271918755342,0.5887243140226267,0.5887243140226012,Inf,0.9589452989476119,month
86,2019-12-01,1345,0.029295590362441795,0.3745010811743315,0.3745010811743162,Inf,0.9589452989476119,month
161,2019-12-01,443,0.013253523764181633,0.1272122628570666,0.12721226285706372,Inf,0.9589452989476119,month
41,2019-12-01,2363,0.04532153186324612,0.8181913405237355,0.8181913405236786,Inf,0.9589452989476119,month
108,2019-12-01,2031,0.03979294931745244,0.7999633551072248,0.7999633551072364,Inf,0.9589452989476119,month
262,2019-12-01,1182,0.02635332305814843,0.30909494762606454,0.30909494762604633,Inf,0.9589452989476119,month
229,2019-12-01,1582,0.03278831825362369,0.45756217003766086,0.4575621700376253,Inf,0.9589452989476119,month
9,2019-12-01,1563,0.03236947341526463,0.4677522957112909,0.4677522957112545,Inf,0.9589452989476119,month
70,2019-12-01,1806,0.03688688415147,0.49265096024616717,0.49265096024613253,Inf,0.9589452989476119,month
153,2019-12-01,1986,0.04075455599408324,0.5588020131820282,0.5588020131820223,Inf,0.9589452989476119,month
151,2019-12-01,707,0.017697348631757117,0.21710039411342172,0.21710039411341397,Inf,0.9589452989476119,month
1,2019-12-01,897,0.02106255226770358,0.28006866245547185,0.2800686624554613,Inf,0.9589452989476119,month
89,2020-01-01,2417,0.051122678635076885,0.2911790988720565,0.2911790988720616,Inf,0.9885153476717478,month
34,2020-01-01,3240,0.06685000439361663,0.3528902547742548,0.3528902547742715,Inf,0.9885153476717478,month
188,2020-01-01,1767,0.0386291615105799,0.20202409517422346,0.2020240951742284,Inf,0.9885153476717478,month
31,2020-01-01,1236,0.028346423396382884,0.15022656907824614,0.15022656907825097,Inf,0.9885153476717478,month
207,2020-01-01,1326,0.03015731785519967,0.1651051740980853,0.16510517409809133,Inf,0.9885153476717478,month
181,2020-01-01,1979,0.042349116429461764,0.24402266920707769,0.2440226692070803,Inf,0.9885153476717478,month
242,2020-01-01,1686,0.0370206072691856,0.19653266827757077,0.19653266827757512,Inf,0.9885153476717478,month
278,2020-01-01,2423,0.05155255289509677,0.27137208398763996,0.27137208398764784,Inf,0.9885153476717478,month
151,2020-01-01,659,0.017427489459664037,0.09192868263360486,0.09192868263360926,Inf,0.9885153476717478,month
161,2020-01-01,563,0.016103968653170375,0.05911458302132334,0.05911458302132427,Inf,0.9885153476717478,month
1,2020-01-01,1220,0.02772961893264173,0.19545951907992667,0.19545951907993697,Inf,0.9885153476717478,month
94,2020-01-01,4455,0.08463456360783488,1,1,Inf,0.9885153476717478,month
159,2020-01-01,1175,0.026926840909281644,0.1817183298032302,0.18171832980324054,Inf,0.9885153476717478,month
262,2020-01-01,1296,0.02926318037759909,0.1540575086831744,0.15405750868317766,Inf,0.9885153476717478,month
149,2020-01-01,2154,0.04571435381526963,0.2203766607798553,0.22037666077984897,Inf,0.9885153476717478,month
153,2020-01-01,2564,0.053748454716570505,0.32502080248372844,0.3250208024837357,Inf,0.9885153476717478,month
235,2020-01-01,1058,0.024716832804742957,0.15489032380407214,0.1548903238040779,Inf,0.9885153476717478,month
108,2020-01-01,2787,0.0525985184309121,0.9250167602923721,0.92501676029248725,Inf,0.9885153476717478,month
86,2020-01-01,764,0.019434940221868476,0.10183880926952109,0.10183880926952525,Inf,0.9885153476717478,month
9,2020-01-01,822,0.020757278210675714,0.09994948273179416,0.09994948273179961,Inf,0.9885153476717478,month
229,2020-01-01,816,0.02063923711238298,0.09957097595178911,0.09957097595179384,Inf,0.9885153476717478,month
70,2020-01-01,1267,0.029527219999854786,0.1277452850045867,0.1277452850045917,Inf,0.9885153476717478,month
154,2020-01-01,1221,0.028650135557632933,0.1238100463236312,0.12381004632363801,Inf,0.9885153476717478,month
41,2020-01-01,1116,0.02644265835402981,0.12075307638597658,0.12075307638598032,Inf,0.9885153476717478,month
142,2020-01-01,1418,0.03225924967312564,0.16639932910408176,0.16639932910408972,Inf,0.9885153476717478,month
270,2020-01-01,1124,0.026308085333810568,0.14380021409609148,0.1438002140960969,Inf,0.9885153476717478,month
69,2020-01-01,1536,0.03467642298108708,0.16229288126001992,0.16229288126002586,Inf,0.9885153476717478,month
233,2020-01-01,1683,0.03641308846324496,0.19079074052398634,0.19079074052398917,Inf,0.9885153476717478,month
94,2020-02-01,2173,0.07094104665398039,1,1,Inf,0.8962200243869395,month
159,2020-02-01,1663,0.058600099762941504,0.554768965621343,0.5547689656213683,Inf,0.8962200243869395,month
89,2020-02-01,1226,0.04443530179861606,0.41590215965836114,0.4159021596583771,Inf,0.8962200243869395,month
207,2020-02-01,871,0.03386649428031977,0.29322793891891374,0.2932279389189197,Inf,0.8962200243869395,month
188,2020-02-01,1561,0.058164924098971844,0.29970965318983117,0.29970965318982684,Inf,0.8962200243869395,month
34,2020-02-01,1564,0.05678347886597757,0.2948180516711437,0.29481805167112196,Inf,0.8962200243869395,month
149,2020-02-01,538,0.02405616041131832,0.08196026946293453,0.0819602694629359,Inf,0.8962200243869395,month
181,2020-02-01,998,0.03776774346494951,0.21650223943773425,0.2165022394377288,Inf,0.8962200243869395,month
161,2020-02-01,228,0.013207605082870912,0.03297514161564595,0.03297514161564595,Inf,0.8962200243869395,month
41,2020-02-01,998,0.03851605382955429,0.16138198948109486,0.1613819894810925,Inf,0.8962200243869395,month
151,2020-02-01,298,0.015052889362854814,0.062497989830512024,0.06249798983051161,Inf,0.8962200243869395,month
86,2020-02-01,1304,0.04842993405504145,0.26924055434040645,0.26924055434040306,Inf,0.8962200243869395,month
278,2020-02-01,1134,0.04324613346148233,0.22564939888321714,0.22564939888321528,Inf,0.8962200243869395,month
31,2020-02-01,433,0.019816824966845996,0.08411478080885126,0.08411478080885319,Inf,0.8962200243869395,month
242,2020-02-01,1083,0.042090767738875406,0.2079924069060641,0.2079924069060619,Inf,0.8962200243869395,month
69,2020-02-01,897,0.03484069192128637,0.15441092832821332,0.1544109283282127,Inf,0.8962200243869395,month
70,2020-02-01,913,0.036145804169008644,0.1344057002522562,0.13440570025225915,Inf,0.8962200243869395,month
235,2020-02-01,416,0.018427675304299593,0.12525754171544687,0.1252575417154458,Inf,0.8962200243869395,month
108,2020-02-01,1301,0.04323152894830034,0.8374553970558621,0.8374553970559306,Inf,0.8962200243869395,month
154,2020-02-01,853,0.033661565851960645,0.12927236524173155,0.12927236524173497,Inf,0.8962200243869395,month
229,2020-02-01,593,0.02571216005051519,0.0964553752740783,0.09645537527408116,Inf,0.8962200243869395,month
9,2020-02-01,725,0.03096344333767449,0.10719405456048277,0.10719405456048184,Inf,0.8962200243869395,month
270,2020-02-01,915,0.03520468846940733,0.1871140993174445,0.18711409931743936,Inf,0.8962200243869395,month
262,2020-02-01,463,0.021494465440144224,0.07167104682971423,0.07167104682971469,Inf,0.8962200243869395,month
153,2020-02-01,963,0.03659995628045461,0.2935955901639374,0.2935955901639439,Inf,0.8962200243869395,month
233,2020-02-01,791,0.03206717437897085,0.14526176372348773,0.1452617637234885,Inf,0.8962200243869395,month
142,2020-02-01,668,0.02738551353056063,0.16867623230444193,0.1686762323044453,Inf,0.8962200243869395,month
1,2020-02-01,434,0.01928987448281683,0.10663520438552995,0.10663520438553337,Inf,0.8962200243869395,month
89,2020-03-01,2267,0.06628455811345424,0.835519833832835,0.8355198338328238,Inf,0.831281349749202,month
159,2020-03-01,1865,0.05434600834212394,0.7898489700534821,0.7898489700534614,Inf,0.831281349749202,month
94,2020-03-01,2328,0.06529992911795231,1,1,Inf,0.831281349749202,month
207,2020-03-01,1206,0.03607210966494778,0.5944586852819853,0.5944586852819684,Inf,0.831281349749202,month
31,2020-03-01,457,0.018972123939091975,0.08875845468845261,0.08875845468844804,Inf,0.831281349749202,month
86,2020-03-01,1059,0.0346389743838023,0.22553716401916094,0.22553716401915205,Inf,0.831281349749202,month
242,2020-03-01,1545,0.050540945280164305,0.2825155160585553,0.28251551605855213,Inf,0.831281349749202,month
34,2020-03-01,1789,0.056269881740948144,0.3248741156367713,0.32487411563675433,Inf,0.831281349749202,month
181,2020-03-01,1142,0.03711129657410154,0.23865355353765197,0.238653553537646,Inf,0.831281349749202,month
278,2020-03-01,1352,0.04471306158965404,0.22358457549031932,0.22358457549031024,Inf,0.831281349749202,month
69,2020-03-01,1053,0.035090205190149035,0.1749907275295783,0.17499072752957856,Inf,0.831281349749202,month
149,2020-03-01,576,0.022812381391775636,0.09123984384875507,0.09123984384875108,Inf,0.831281349749202,month
270,2020-03-01,779,0.02758569657832791,0.13455149388493765,0.1345514938849301,Inf,0.831281349749202,month
153,2020-03-01,1723,0.054133240931543834,0.4186705361041458,0.41867053610413735,Inf,0.831281349749202,month
161,2020-03-01,600,0.022443640710558484,0.12392466376472411,0.12392466376471914,Inf,0.831281349749202,month
9,2020-03-01,899,0.03236553254239665,0.1335635463741733,0.13356354637416817,Inf,0.831281349749202,month
229,2020-03-01,564,0.02215657851377825,0.09185568170859998,0.09185568170859516,Inf,0.831281349749202,month
41,2020-03-01,1205,0.0391553819112758,0.21756769124585054,0.2175676912458428,Inf,0.831281349749202,month
151,2020-03-01,438,0.018151443567710118,0.08140777255783616,0.08140777255783155,Inf,0.831281349749202,month
262,2020-03-01,537,0.021965842153470597,0.08486423010332675,0.0848642301033241,Inf,0.831281349749202,month
235,2020-03-01,421,0.016574381651046577,0.13979575357779386,0.1397957535777861,Inf,0.831281349749202,month
108,2020-03-01,1278,0.03878721250546616,0.6154391934576784,0.615439193457664,Inf,0.831281349749202,month
142,2020-03-01,928,0.03243777916573037,0.17798639655258183,0.17798639655257875,Inf,0.831281349749202,month
233,2020-03-01,977,0.03558102000940444,0.12973824767033923,0.1297382476703345,Inf,0.831281349749202,month
1,2020-03-01,674,0.02446977129429111,0.11975936416831556,0.11975936416831134,Inf,0.831281349749202,month
70,2020-03-01,1029,0.03514863635991013,0.15771429588147898,0.15771429588147756,Inf,0.831281349749202,month
188,2020-03-01,594,0.022842952340861165,0.09789562299338271,0.09789562299337941,Inf,0.831281349749202,month
154,2020-03-01,997,0.03404941443606317,0.1545134920082475,0.15451349200825262,Inf,0.831281349749202,month
89,2020-04-01,4102,0.054295256234586746,0.25701453295794535,0.25701453295790866,Inf,0.9661958786756194,month
207,2020-04-01,2284,0.031796939905642536,0.1607660226643745,0.16076602266435583,Inf,0.9661958786756194,month
270,2020-04-01,1844,0.02705465968969862,0.14189722813484726,0.1418972281348273,Inf,0.9661958786756194,month
34,2020-04-01,5567,0.06588509454929938,1,1,Inf,0.9661958786756194,month
159,2020-04-01,3635,0.04856217608672696,0.23321898890379236,0.23321898890376103,Inf,0.9661958786756194,month
94,2020-04-01,2746,0.03809374282761575,0.17858141073609585,0.17858141073607775,Inf,0.9661958786756194,month
153,2020-04-01,1653,0.025232363670763893,0.12049605638814412,0.12049605638812882,Inf,0.9661958786756194,month
31,2020-04-01,2040,0.03022016155632376,0.14022311370042856,0.14022311370041024,Inf,0.9661958786756194,month
242,2020-04-01,3123,0.04482429273255923,0.20528077845204826,0.2052807784520257,Inf,0.9661958786756194,month
1,2020-04-01,2279,0.03271684135252704,0.15156530676492821,0.15156530676490818,Inf,0.9661958786756194,month
262,2020-04-01,1621,0.025227901779094716,0.10073634886323654,0.100736348863225,Inf,0.9661958786756194,month
70,2020-04-01,1860,0.030677812785460952,0.10401212853259127,0.10401212853258257,Inf,0.9661958786756194,month
278,2020-04-01,3218,0.044170518228751655,0.22633938951863455,0.22633938951862198,Inf,0.9661958786756194,month
161,2020-04-01,359,0.010208010073011241,0.0121823295925975,0.012182329592595856,Inf,0.9661958786756194,month
181,2020-04-01,4573,0.05443422041935147,0.9138549489680805,0.9138549489680506,Inf,0.9661958786756194,month
