join_id,id,pagerank,week,num_msgs,vacation,lockdown,num_friends,new_cons,trans
5_2019-12-08,5,0.029531380612489187,2019-12-08T00:00:00Z,97,FALSE,FALSE,8,1,0.6257899315748415
55_2019-12-08,55,0.04108515358534254,2019-12-08T00:00:00Z,40,FALSE,FALSE,4,1,0.815492817238626
63_2019-12-08,63,0.03848450171538119,2019-12-08T00:00:00Z,31,FALSE,FALSE,3,0,0.35789772836747136
83_2019-12-08,83,0.029586854569800695,2019-12-08T00:00:00Z,97,FALSE,FALSE,4,1,0.7993198429886281
123_2019-12-15,123,0.03145919327951638,2019-12-15T00:00:00Z,152,FALSE,FALSE,14,6,0.526779296304367
14_2019-12-15,14,0.0310440881277427,2019-12-15T00:00:00Z,55,FALSE,FALSE,15,20,0.5660923726961413
158_2019-12-15,158,0.031097642987458665,2019-12-15T00:00:00Z,31,FALSE,FALSE,6,3,1.2289549791985654
164_2019-12-15,164,0.05353965046186035,2019-12-15T00:00:00Z,28,FALSE,FALSE,5,2,0.9403288907996447
177_2019-12-15,177,0.034741941499125545,2019-12-15T00:00:00Z,55,FALSE,FALSE,7,4,0.8817013831028144
187_2019-12-15,187,0.0563012000906197,2019-12-15T00:00:00Z,16,FALSE,FALSE,11,3,0.8346622186469765
190_2019-12-15,190,0.04783588672488347,2019-12-15T00:00:00Z,63,FALSE,FALSE,13,5,0.7404871828694556
194_2019-12-15,194,0.030598767240130005,2019-12-15T00:00:00Z,7,FALSE,FALSE,7,6,1.0238512035010954
22_2019-12-15,22,0.03266708116327665,2019-12-15T00:00:00Z,32,FALSE,FALSE,7,4,0.8815999168514308
235_2019-12-15,235,0.03206834898207799,2019-12-15T00:00:00Z,158,FALSE,FALSE,7,4,1.0904548572792092
244_2019-12-15,244,0.035936701230377184,2019-12-15T00:00:00Z,132,FALSE,FALSE,26,22,0.8864993030650278
259_2019-12-15,259,0.050386659210068054,2019-12-15T00:00:00Z,68,FALSE,FALSE,4,4,1.427219771896997
260_2019-12-15,260,0.04334989035830776,2019-12-15T00:00:00Z,160,FALSE,FALSE,9,3,0.5417366419510474
270_2019-12-15,270,0.021720448777692566,2019-12-15T00:00:00Z,1,FALSE,FALSE,3,4,1.6918651758223962
29_2019-12-15,29,0.03667577987585421,2019-12-15T00:00:00Z,104,FALSE,FALSE,9,8,0.7645513139487895
292_2019-12-15,292,0.025964724705371176,2019-12-15T00:00:00Z,12,FALSE,FALSE,5,4,1.353393430525915
293_2019-12-15,293,0.03682308949464254,2019-12-15T00:00:00Z,75,FALSE,FALSE,19,9,0.8426742114299123
296_2019-12-15,296,0.028758231755802523,2019-12-15T00:00:00Z,187,FALSE,FALSE,7,5,0.6822286409697428
309_2019-12-15,309,0.03706265355690764,2019-12-15T00:00:00Z,133,FALSE,FALSE,11,18,0.9104087403523321
4_2019-12-15,4,0.04699110940694876,2019-12-15T00:00:00Z,269,FALSE,FALSE,25,3,0.9792663091260825
55_2019-12-15,55,0.04108515358534254,2019-12-15T00:00:00Z,41,FALSE,FALSE,10,5,0.8850237213607898
63_2019-12-15,63,0.03848450171538119,2019-12-15T00:00:00Z,41,FALSE,FALSE,15,18,0.8600791471490797
83_2019-12-15,83,0.029586854569800695,2019-12-15T00:00:00Z,112,FALSE,FALSE,7,3,1.012928436430503
123_2019-12-22,123,0.03145919327951638,2019-12-22T00:00:00Z,198,FALSE,FALSE,11,4,0.37734294955501513
14_2019-12-22,14,0.0310440881277427,2019-12-22T00:00:00Z,4,FALSE,FALSE,3,0,1.52068965517242
158_2019-12-22,158,0.031097642987458665,2019-12-22T00:00:00Z,5,FALSE,FALSE,5,1,1.365981158088242
164_2019-12-22,164,0.05353965046186035,2019-12-22T00:00:00Z,11,FALSE,FALSE,3,3,0.90179529710216
165_2019-12-22,165,0.020670693808652635,2019-12-22T00:00:00Z,0,FALSE,FALSE,3,3,1.419836956521744
177_2019-12-22,177,0.034741941499125545,2019-12-22T00:00:00Z,2,FALSE,FALSE,3,2,0.9781555749297831
187_2019-12-22,187,0.0563012000906197,2019-12-22T00:00:00Z,4,FALSE,FALSE,4,1,0.807847505359166
190_2019-12-22,190,0.04783588672488347,2019-12-22T00:00:00Z,35,FALSE,FALSE,2,2,1.7115063924402494
194_2019-12-22,194,0.030598767240130005,2019-12-22T00:00:00Z,2,FALSE,FALSE,3,2,0.8609822428411569
22_2019-12-22,22,0.03266708116327665,2019-12-22T00:00:00Z,6,FALSE,FALSE,3,3,1.3128413604766618
244_2019-12-22,244,0.035936701230377184,2019-12-22T00:00:00Z,103,FALSE,FALSE,5,1,0.4411700756340376
259_2019-12-22,259,0.050386659210068054,2019-12-22T00:00:00Z,30,FALSE,FALSE,4,8,0.4359312549959987
260_2019-12-22,260,0.04334989035830776,2019-12-22T00:00:00Z,23,FALSE,FALSE,3,1,0.8185612082671008
270_2019-12-22,270,0.021720448777692566,2019-12-22T00:00:00Z,3,FALSE,FALSE,2,3,0.8232758620689794
29_2019-12-22,29,0.03667577987585421,2019-12-22T00:00:00Z,9,FALSE,FALSE,2,1,1.5616519174041334
292_2019-12-22,292,0.025964724705371176,2019-12-22T00:00:00Z,1,FALSE,FALSE,7,4,0.7968685380479528
293_2019-12-22,293,0.03682308949464254,2019-12-22T00:00:00Z,39,FALSE,FALSE,4,2,1.339109697933219
296_2019-12-22,296,0.028758231755802523,2019-12-22T00:00:00Z,97,FALSE,FALSE,4,2,1.1431203778251828
309_2019-12-22,309,0.03706265355690764,2019-12-22T00:00:00Z,7,FALSE,FALSE,3,2,0.6254901960784315
38_2019-12-22,38,0.03130769588007013,2019-12-22T00:00:00Z,6,FALSE,FALSE,25,11,0.9156810839275303
4_2019-12-22,4,0.04699110940694876,2019-12-22T00:00:00Z,53,FALSE,FALSE,3,2,0.7708127046995179
5_2019-12-22,5,0.029531380612489187,2019-12-22T00:00:00Z,29,FALSE,FALSE,1,0,2.000000000000004
55_2019-12-22,55,0.04108515358534254,2019-12-22T00:00:00Z,0,FALSE,FALSE,3,1,0.6592934106920932
63_2019-12-22,63,0.03848450171538119,2019-12-22T00:00:00Z,4,FALSE,FALSE,1,1,1.7807097361237514
123_2019-12-29,123,0.03145919327951638,2019-12-29T00:00:00Z,549,FALSE,FALSE,6,1,0.7190231251350742
14_2019-12-29,14,0.0310440881277427,2019-12-29T00:00:00Z,0,FALSE,FALSE,0,0,1.8645161290322563
158_2019-12-29,158,0.031097642987458665,2019-12-29T00:00:00Z,26,FALSE,FALSE,6,2,0.7082606043543477
164_2019-12-29,164,0.05353965046186035,2019-12-29T00:00:00Z,16,FALSE,FALSE,5,2,1.014590732967391
165_2019-12-29,165,0.020670693808652635,2019-12-29T00:00:00Z,4,FALSE,FALSE,2,0,0.5897435897435898
177_2019-12-29,177,0.034741941499125545,2019-12-29T00:00:00Z,0,FALSE,FALSE,0,0,1.8645161290322563
187_2019-12-29,187,0.0563012000906197,2019-12-29T00:00:00Z,30,FALSE,FALSE,11,0,0.6102999672422693
190_2019-12-29,190,0.04783588672488347,2019-12-29T00:00:00Z,17,FALSE,FALSE,4,0,0.6445244494024988
194_2019-12-29,194,0.030598767240130005,2019-12-29T00:00:00Z,0,FALSE,FALSE,0,0,1.8645161290322563
22_2019-12-29,22,0.03266708116327665,2019-12-29T00:00:00Z,0,FALSE,FALSE,2,0,1.8645161290322563
235_2019-12-29,235,0.03206834898207799,2019-12-29T00:00:00Z,19,FALSE,FALSE,2,0,0.798538482166803
244_2019-12-29,244,0.035936701230377184,2019-12-29T00:00:00Z,92,FALSE,FALSE,5,1,0.5869760181254821
259_2019-12-29,259,0.050386659210068054,2019-12-29T00:00:00Z,68,FALSE,FALSE,1,0,0.7607583094871229
260_2019-12-29,260,0.04334989035830776,2019-12-29T00:00:00Z,27,FALSE,FALSE,1,0,0.798538482166803
270_2019-12-29,270,0.021720448777692566,2019-12-29T00:00:00Z,0,FALSE,FALSE,0,0,1.8645161290322563
29_2019-12-29,29,0.03667577987585421,2019-12-29T00:00:00Z,12,FALSE,FALSE,3,0,0.9468028229255795
292_2019-12-29,292,0.025964724705371176,2019-12-29T00:00:00Z,0,FALSE,FALSE,2,0,1.7943502824858752
293_2019-12-29,293,0.03682308949464254,2019-12-29T00:00:00Z,24,FALSE,FALSE,9,0,0.5540573808668382
296_2019-12-29,296,0.028758231755802523,2019-12-29T00:00:00Z,179,FALSE,FALSE,3,0,0.6900097052044136
309_2019-12-29,309,0.03706265355690764,2019-12-29T00:00:00Z,3,FALSE,FALSE,2,0,0.6882352941176544
38_2019-12-29,38,0.03130769588007013,2019-12-29T00:00:00Z,32.36,FALSE,FALSE,7,1,0.7710754490522214
4_2019-12-29,4,0.04699110940694876,2019-12-29T00:00:00Z,23,FALSE,FALSE,5,0,0.6030154542027857
5_2019-12-29,5,0.029531380612489187,2019-12-29T00:00:00Z,33,FALSE,FALSE,1,0,0.7769496651544614
55_2019-12-29,55,0.04108515358534254,2019-12-29T00:00:00Z,8,FALSE,FALSE,4,0,0.5896444731738901
63_2019-12-29,63,0.03848450171538119,2019-12-29T00:00:00Z,9,FALSE,FALSE,2,0,0.7067390062821373
123_2020-01-05,123,0.03145919327951638,2020-01-05T00:00:00Z,375,FALSE,FALSE,8,5,0.35018422454675524
14_2020-01-05,14,0.0310440881277427,2020-01-05T00:00:00Z,1,FALSE,FALSE,2,1,1.304842202970298
155_2020-01-05,155,0.03427954008398348,2020-01-05T00:00:00Z,44,FALSE,FALSE,5,2,0.9976867442216429
158_2020-01-05,158,0.031097642987458665,2020-01-05T00:00:00Z,49,FALSE,FALSE,5,3,1.0154090433401872
164_2020-01-05,164,0.05353965046186035,2020-01-05T00:00:00Z,44,FALSE,FALSE,10,14,0.6725066855434965
165_2020-01-05,165,0.020670693808652635,2020-01-05T00:00:00Z,29.599999999999998,FALSE,FALSE,5,12,1.070056212769515
177_2020-01-05,177,0.034741941499125545,2020-01-05T00:00:00Z,34,FALSE,FALSE,6,2,0.8068822538717793
187_2020-01-05,187,0.0563012000906197,2020-01-05T00:00:00Z,32,FALSE,FALSE,8,1,0.7255486593843038
190_2020-01-05,190,0.04783588672488347,2020-01-05T00:00:00Z,41,FALSE,FALSE,7,3,0.8230045379882528
194_2020-01-05,194,0.030598767240130005,2020-01-05T00:00:00Z,5,FALSE,FALSE,2,3,1.4947136563876684
22_2020-01-05,22,0.03266708116327665,2020-01-05T00:00:00Z,18,FALSE,FALSE,6,3,0.9142451307210108
235_2020-01-05,235,0.03206834898207799,2020-01-05T00:00:00Z,55,FALSE,FALSE,5,0,1.035934258872503
244_2020-01-05,244,0.035936701230377184,2020-01-05T00:00:00Z,99,FALSE,FALSE,4,2,1.125707648867067
259_2020-01-05,259,0.050386659210068054,2020-01-05T00:00:00Z,27,FALSE,FALSE,4,1,1.2687030187328479
260_2020-01-05,260,0.04334989035830776,2020-01-05T00:00:00Z,70,FALSE,FALSE,8,4,0.5029159376822409
270_2020-01-05,270,0.021720448777692566,2020-01-05T00:00:00Z,18,FALSE,FALSE,4,5,0.8225846305905723
29_2020-01-05,29,0.03667577987585421,2020-01-05T00:00:00Z,27,FALSE,FALSE,5,2,0.7195580257818212
292_2020-01-05,292,0.025964724705371176,2020-01-05T00:00:00Z,5,FALSE,FALSE,5,2,1.0117487212276224
293_2020-01-05,293,0.03682308949464254,2020-01-05T00:00:00Z,29,FALSE,FALSE,7,1,0.6974197540829239
296_2020-01-05,296,0.028758231755802523,2020-01-05T00:00:00Z,96,FALSE,FALSE,9,6,0.3962466487935694
305_2020-01-05,305,0.030031090815616272,2020-01-05T00:00:00Z,162,FALSE,FALSE,4,2,1.134820612372762
309_2020-01-05,309,0.03706265355690764,2020-01-05T00:00:00Z,37,FALSE,FALSE,4,2,1.0535042469844393
38_2020-01-05,38,0.03130769588007013,2020-01-05T00:00:00Z,77.36,FALSE,FALSE,7,3,0.6156138118064066
4_2020-01-05,4,0.04699110940694876,2020-01-05T00:00:00Z,115,FALSE,FALSE,26,4,0.988647375058081
5_2020-01-05,5,0.029531380612489187,2020-01-05T00:00:00Z,89,FALSE,FALSE,7,3,0.7573874894552006
55_2020-01-05,55,0.04108515358534254,2020-01-05T00:00:00Z,17,FALSE,FALSE,3,1,1.1887595163457223
63_2020-01-05,63,0.03848450171538119,2020-01-05T00:00:00Z,59,FALSE,FALSE,15,7,0.6728931056981339
83_2020-01-05,83,0.029586854569800695,2020-01-05T00:00:00Z,12,FALSE,FALSE,5,2,1.1417300648069908
123_2020-01-12,123,0.03145919327951638,2020-01-12T00:00:00Z,254,FALSE,FALSE,15,6,0.3939115168766979
14_2020-01-12,14,0.0310440881277427,2020-01-12T00:00:00Z,3,FALSE,FALSE,1,0,1.6183390631714656
155_2020-01-12,155,0.03427954008398348,2020-01-12T00:00:00Z,56,FALSE,FALSE,5,0,0.9266153415183073
158_2020-01-12,158,0.031097642987458665,2020-01-12T00:00:00Z,81,FALSE,FALSE,5,2,0.7531833718467138
164_2020-01-12,164,0.05353965046186035,2020-01-12T00:00:00Z,52,FALSE,FALSE,3,2,1.050994670943706
165_2020-01-12,165,0.020670693808652635,2020-01-12T00:00:00Z,15.120000000000001,FALSE,FALSE,3,0,0.853817333087651
177_2020-01-12,177,0.034741941499125545,2020-01-12T00:00:00Z,10,FALSE,FALSE,4,0,0.9514618547281906
187_2020-01-12,187,0.0563012000906197,2020-01-12T00:00:00Z,43,FALSE,FALSE,10,1,0.5901468113503148
190_2020-01-12,190,0.04783588672488347,2020-01-12T00:00:00Z,65,FALSE,FALSE,12,5,0.539964962901894
194_2020-01-12,194,0.030598767240130005,2020-01-12T00:00:00Z,2,FALSE,FALSE,2,2,1.4508227374719564
22_2020-01-12,22,0.03266708116327665,2020-01-12T00:00:00Z,53,FALSE,FALSE,3,3,1.0591192122010058
235_2020-01-12,235,0.03206834898207799,2020-01-12T00:00:00Z,50,FALSE,FALSE,5,0,0.5611933939442062
244_2020-01-12,244,0.035936701230377184,2020-01-12T00:00:00Z,55,FALSE,FALSE,2,0,1.1861118514569995
259_2020-01-12,259,0.050386659210068054,2020-01-12T00:00:00Z,30,FALSE,FALSE,4,0,0.6122049114140466
260_2020-01-12,260,0.04334989035830776,2020-01-12T00:00:00Z,119,FALSE,FALSE,3,1,0.7513444429690578
270_2020-01-12,270,0.021720448777692566,2020-01-12T00:00:00Z,4,FALSE,FALSE,2,1,0.8898922686945644
29_2020-01-12,29,0.03667577987585421,2020-01-12T00:00:00Z,7,FALSE,FALSE,3,0,1.0883662408052706
292_2020-01-12,292,0.025964724705371176,2020-01-12T00:00:00Z,23,FALSE,FALSE,5,3,0.8195668053482348
293_2020-01-12,293,0.03682308949464254,2020-01-12T00:00:00Z,19,FALSE,FALSE,4,1,0.9854787103125755
296_2020-01-12,296,0.028758231755802523,2020-01-12T00:00:00Z,74,FALSE,FALSE,6,0,0.431919913384934
305_2020-01-12,305,0.030031090815616272,2020-01-12T00:00:00Z,113,FALSE,FALSE,3,2,1.0650824679766175
309_2020-01-12,309,0.03706265355690764,2020-01-12T00:00:00Z,68,FALSE,FALSE,8,2,0.9624381668972491
38_2020-01-12,38,0.03130769588007013,2020-01-12T00:00:00Z,88.24,FALSE,FALSE,7,2,0.49895858397497067
4_2020-01-12,4,0.04699110940694876,2020-01-12T00:00:00Z,167,FALSE,FALSE,6,2,1.0438341223428829
5_2020-01-12,5,0.029531380612489187,2020-01-12T00:00:00Z,104,FALSE,FALSE,6,1,0.814121927467489
55_2020-01-12,55,0.04108515358534254,2020-01-12T00:00:00Z,50,FALSE,FALSE,5,3,0.496272506511316
63_2020-01-12,63,0.03848450171538119,2020-01-12T00:00:00Z,37,FALSE,FALSE,6,2,0.44907814871016594
83_2020-01-12,83,0.029586854569800695,2020-01-12T00:00:00Z,18,FALSE,FALSE,4,1,1.093447472212266
123_2020-02-02,123,0.03145919327951638,2020-02-02T00:00:00Z,124,TRUE,FALSE,8,2,0.5459608051627541
14_2020-02-02,14,0.0310440881277427,2020-02-02T00:00:00Z,34,TRUE,FALSE,5,3,0.365134622501852
155_2020-02-02,155,0.03427954008398348,2020-02-02T00:00:00Z,33,TRUE,FALSE,3,2,0.6847320304374008
158_2020-02-02,158,0.031097642987458665,2020-02-02T00:00:00Z,44,TRUE,FALSE,8,3,0.49390386454606294
164_2020-02-02,164,0.05353965046186035,2020-02-02T00:00:00Z,6,TRUE,FALSE,4,2,0.7541579202325212
165_2020-02-02,165,0.020670693808652635,2020-02-02T00:00:00Z,4,TRUE,FALSE,4,5,0.7570480928689884
177_2020-02-02,177,0.034741941499125545,2020-02-02T00:00:00Z,27,TRUE,FALSE,4,2,0.5833573348694319
187_2020-02-02,187,0.0563012000906197,2020-02-02T00:00:00Z,22,TRUE,FALSE,5,4,0.6895954667086434
190_2020-02-02,190,0.04783588672488347,2020-02-02T00:00:00Z,22,TRUE,FALSE,6,1,0.505592377796191
194_2020-02-02,194,0.030598767240130005,2020-02-02T00:00:00Z,2,TRUE,FALSE,2,2,0.9955691888207221
22_2020-02-02,22,0.03266708116327665,2020-02-02T00:00:00Z,13,TRUE,FALSE,3,0,0.663066954643629
235_2020-02-02,235,0.03206834898207799,2020-02-02T00:00:00Z,21,TRUE,FALSE,3,1,0.5985612855007486
244_2020-02-02,244,0.035936701230377184,2020-02-02T00:00:00Z,31,TRUE,FALSE,3,1,0.6625237571271384
259_2020-02-02,259,0.050386659210068054,2020-02-02T00:00:00Z,5,TRUE,FALSE,2,1,0.852051835853132
260_2020-02-02,260,0.04334989035830776,2020-02-02T00:00:00Z,24,TRUE,FALSE,3,0,0.7225915221579967
270_2020-02-02,270,0.021720448777692566,2020-02-02T00:00:00Z,12,TRUE,FALSE,4,3,0.8927194973866229
29_2020-02-02,29,0.03667577987585421,2020-02-02T00:00:00Z,29,TRUE,FALSE,7,4,0.3790274918020293
292_2020-02-02,292,0.025964724705371176,2020-02-02T00:00:00Z,3,TRUE,FALSE,4,2,0.7406247229528061
293_2020-02-02,293,0.03682308949464254,2020-02-02T00:00:00Z,29,TRUE,FALSE,12,5,0.4727889553785964
296_2020-02-02,296,0.028758231755802523,2020-02-02T00:00:00Z,9,TRUE,FALSE,1,0,0.8916036717062642
305_2020-02-02,305,0.030031090815616272,2020-02-02T00:00:00Z,34,TRUE,FALSE,3,1,0.7383281840027441
309_2020-02-02,309,0.03706265355690764,2020-02-02T00:00:00Z,13,TRUE,FALSE,3,1,0.9612327970536938
38_2020-02-02,38,0.03130769588007013,2020-02-02T00:00:00Z,33.24,TRUE,FALSE,5,1,0.5984165067178522
4_2020-02-02,4,0.04699110940694876,2020-02-02T00:00:00Z,33,TRUE,FALSE,4,1,1.0132994443787682
5_2020-02-02,5,0.029531380612489187,2020-02-02T00:00:00Z,49,TRUE,FALSE,4,2,0.8111315916012183
55_2020-02-02,55,0.04108515358534254,2020-02-02T00:00:00Z,14,TRUE,FALSE,4,2,0.5925453514739232
63_2020-02-02,63,0.03848450171538119,2020-02-02T00:00:00Z,33,TRUE,FALSE,5,2,0.6544461778471135
83_2020-02-02,83,0.029586854569800695,2020-02-02T00:00:00Z,26,TRUE,FALSE,3,1,0.7065693192212219
123_2020-02-09,123,0.03145919327951638,2020-02-09T00:00:00Z,216,FALSE,FALSE,4,0,0.2449399870895718
14_2020-02-09,14,0.0310440881277427,2020-02-09T00:00:00Z,43,FALSE,FALSE,3,3,0.936738683127572
155_2020-02-09,155,0.03427954008398348,2020-02-09T00:00:00Z,74,FALSE,FALSE,4,2,0.9804556489262368
158_2020-02-09,158,0.031097642987458665,2020-02-09T00:00:00Z,42,FALSE,FALSE,4,1,0.47283086208872377
164_2020-02-09,164,0.05353965046186035,2020-02-09T00:00:00Z,48,FALSE,FALSE,2,1,0.22715455927797204
165_2020-02-09,165,0.020670693808652635,2020-02-09T00:00:00Z,9,FALSE,FALSE,4,3,0.38681318681318677
177_2020-02-09,177,0.034741941499125545,2020-02-09T00:00:00Z,79,FALSE,FALSE,7,5,0.46183330700784464
187_2020-02-09,187,0.0563012000906197,2020-02-09T00:00:00Z,19,FALSE,FALSE,3,2,0.7455667789001124
190_2020-02-09,190,0.04783588672488347,2020-02-09T00:00:00Z,26,FALSE,FALSE,4,1,0.5348464912280704
194_2020-02-09,194,0.030598767240130005,2020-02-09T00:00:00Z,9,FALSE,FALSE,5,3,0.5582051282051285
22_2020-02-09,22,0.03266708116327665,2020-02-09T00:00:00Z,22,FALSE,FALSE,3,2,0.45002295684113874
235_2020-02-09,235,0.03206834898207799,2020-02-09T00:00:00Z,34,FALSE,FALSE,3,2,0.4683247422680413
244_2020-02-09,244,0.035936701230377184,2020-02-09T00:00:00Z,88,FALSE,FALSE,3,2,0.42604895104895085
259_2020-02-09,259,0.050386659210068054,2020-02-09T00:00:00Z,23,FALSE,FALSE,2,0,0.4237637362637364
260_2020-02-09,260,0.04334989035830776,2020-02-09T00:00:00Z,17,FALSE,FALSE,4,0,0.5946570972886763
270_2020-02-09,270,0.021720448777692566,2020-02-09T00:00:00Z,17,FALSE,FALSE,4,3,0.7199838677152653
29_2020-02-09,29,0.03667577987585421,2020-02-09T00:00:00Z,36,FALSE,FALSE,7,5,0.3277094944674171
292_2020-02-09,292,0.025964724705371176,2020-02-09T00:00:00Z,14,FALSE,FALSE,3,2,0.568722741433022
293_2020-02-09,293,0.03682308949464254,2020-02-09T00:00:00Z,11,FALSE,FALSE,4,2,0.9279684763572678
296_2020-02-09,296,0.028758231755802523,2020-02-09T00:00:00Z,29,FALSE,FALSE,2,0,0.48103818103818113
305_2020-02-09,305,0.030031090815616272,2020-02-09T00:00:00Z,97,FALSE,FALSE,2,0,0.7899211711711702
309_2020-02-09,309,0.03706265355690764,2020-02-09T00:00:00Z,50,FALSE,FALSE,4,3,0.8511554621848744
38_2020-02-09,38,0.03130769588007013,2020-02-09T00:00:00Z,57,FALSE,FALSE,5,1,0.32819383259911894
4_2020-02-09,4,0.04699110940694876,2020-02-09T00:00:00Z,94,FALSE,FALSE,8,4,0.5515353892490008
5_2020-02-09,5,0.029531380612489187,2020-02-09T00:00:00Z,120,FALSE,FALSE,9,7,0.5854072738202575
55_2020-02-09,55,0.04108515358534254,2020-02-09T00:00:00Z,10,FALSE,FALSE,2,1,0.48002645502645525
63_2020-02-09,63,0.03848450171538119,2020-02-09T00:00:00Z,37,FALSE,FALSE,4,2,0.6985373781148427
83_2020-02-09,83,0.029586854569800695,2020-02-09T00:00:00Z,40,FALSE,FALSE,3,3,0.6972154963680388
123_2020-02-16,123,0.03145919327951638,2020-02-16T00:00:00Z,251,FALSE,FALSE,6,1,0.6745717013986398
14_2020-02-16,14,0.0310440881277427,2020-02-16T00:00:00Z,22,FALSE,FALSE,4,1,0.977399114771629
155_2020-02-16,155,0.03427954008398348,2020-02-16T00:00:00Z,85,FALSE,FALSE,6,3,0.7594563996667019
158_2020-02-16,158,0.031097642987458665,2020-02-16T00:00:00Z,62,FALSE,FALSE,7,8,0.5920706999560773
164_2020-02-16,164,0.05353965046186035,2020-02-16T00:00:00Z,100,FALSE,FALSE,25,5,0.7454226981294292
165_2020-02-16,165,0.020670693808652635,2020-02-16T00:00:00Z,16,FALSE,FALSE,5,4,0.7891774891774893
177_2020-02-16,177,0.034741941499125545,2020-02-16T00:00:00Z,61,FALSE,FALSE,5,2,0.9556375765529299
187_2020-02-16,187,0.0563012000906197,2020-02-16T00:00:00Z,68,FALSE,FALSE,8,5,0.5504673973865163
190_2020-02-16,190,0.04783588672488347,2020-02-16T00:00:00Z,77,FALSE,FALSE,6,4,0.4432109362988785
194_2020-02-16,194,0.030598767240130005,2020-02-16T00:00:00Z,6,FALSE,FALSE,4,1,1.079296875000004
22_2020-02-16,22,0.03266708116327665,2020-02-16T00:00:00Z,29,FALSE,FALSE,3,0,0.8158394160583922
235_2020-02-16,235,0.03206834898207799,2020-02-16T00:00:00Z,106,FALSE,FALSE,4,2,0.554595792408032
244_2020-02-16,244,0.035936701230377184,2020-02-16T00:00:00Z,48,FALSE,FALSE,5,2,0.6513702609790399
259_2020-02-16,259,0.050386659210068054,2020-02-16T00:00:00Z,39,FALSE,FALSE,3,2,0.7090428743961336
260_2020-02-16,260,0.04334989035830776,2020-02-16T00:00:00Z,90,FALSE,FALSE,5,4,1.0688405797101401
270_2020-02-16,270,0.021720448777692566,2020-02-16T00:00:00Z,30,FALSE,FALSE,5,1,1.043398257805614
29_2020-02-16,29,0.03667577987585421,2020-02-16T00:00:00Z,51,FALSE,FALSE,5,1,0.771529854879802
292_2020-02-16,292,0.025964724705371176,2020-02-16T00:00:00Z,9,FALSE,FALSE,4,1,0.9758392434988149
293_2020-02-16,293,0.03682308949464254,2020-02-16T00:00:00Z,23,FALSE,FALSE,5,3,0.47052892029759535
296_2020-02-16,296,0.028758231755802523,2020-02-16T00:00:00Z,28,FALSE,FALSE,4,0,0.8679481907894707
309_2020-02-16,309,0.03706265355690764,2020-02-16T00:00:00Z,47,FALSE,FALSE,5,2,0.8676110975968796
38_2020-02-16,38,0.03130769588007013,2020-02-16T00:00:00Z,15.24,FALSE,FALSE,4,0,1.0241264071294656
4_2020-02-16,4,0.04699110940694876,2020-02-16T00:00:00Z,53,FALSE,FALSE,5,1,0.9285920405500259
5_2020-02-16,5,0.029531380612489187,2020-02-16T00:00:00Z,94,FALSE,FALSE,6,3,0.8106022607062582
55_2020-02-16,55,0.04108515358534254,2020-02-16T00:00:00Z,24,FALSE,FALSE,4,2,0.6463105963105956
63_2020-02-16,63,0.03848450171538119,2020-02-16T00:00:00Z,54,FALSE,FALSE,7,1,0.5949169652763857
123_2020-02-23,123,0.03145919327951638,2020-02-23T00:00:00Z,242,FALSE,FALSE,7,1,0.42082807024692337
14_2020-02-23,14,0.0310440881277427,2020-02-23T00:00:00Z,25,FALSE,FALSE,3,2,0.25963408063344856
155_2020-02-23,155,0.03427954008398348,2020-02-23T00:00:00Z,63,FALSE,FALSE,5,2,0.599393361643123
158_2020-02-23,158,0.031097642987458665,2020-02-23T00:00:00Z,75,FALSE,FALSE,4,0,0.7582936429836644
164_2020-02-23,164,0.05353965046186035,2020-02-23T00:00:00Z,52,FALSE,FALSE,1,0,0.6182738095238091
165_2020-02-23,165,0.020670693808652635,2020-02-23T00:00:00Z,15,FALSE,FALSE,6,3,0.5562836021505376
177_2020-02-23,177,0.034741941499125545,2020-02-23T00:00:00Z,60.99999999999999,FALSE,FALSE,5,1,0.2140162813258861
187_2020-02-23,187,0.0563012000906197,2020-02-23T00:00:00Z,70,FALSE,FALSE,5,2,0.44156722354813016
190_2020-02-23,190,0.04783588672488347,2020-02-23T00:00:00Z,64,FALSE,FALSE,4,1,0.41313719558311907
194_2020-02-23,194,0.030598767240130005,2020-02-23T00:00:00Z,29,FALSE,FALSE,4,2,0.822222222222222
22_2020-02-23,22,0.03266708116327665,2020-02-23T00:00:00Z,22,FALSE,FALSE,2,0,0.7558980438648489
235_2020-02-23,235,0.03206834898207799,2020-02-23T00:00:00Z,98,FALSE,FALSE,5,1,0.3558675908221795
244_2020-02-23,244,0.035936701230377184,2020-02-23T00:00:00Z,34,FALSE,FALSE,4,0,0.23164514393327945
259_2020-02-23,259,0.050386659210068054,2020-02-23T00:00:00Z,35,FALSE,FALSE,2,0,0.5006919006919007
260_2020-02-23,260,0.04334989035830776,2020-02-23T00:00:00Z,92,FALSE,FALSE,4,0,0.4293132154006242
270_2020-02-23,270,0.021720448777692566,2020-02-23T00:00:00Z,42,FALSE,FALSE,3,0,0.8575098814229244
29_2020-02-23,29,0.03667577987585421,2020-02-23T00:00:00Z,16,FALSE,FALSE,3,1,0.6138833992094865
292_2020-02-23,292,0.025964724705371176,2020-02-23T00:00:00Z,38,FALSE,FALSE,2,0,0.6690030211480366
